Organism,Speed,x,y
Twitching motility,1,43152.831389674684,0
Twitching motility,1,43284.66623327066,0
Twitching motility,1,43111.96509303199,0
Twitching motility,1,43258.41818735795,0
Twitching motility,1,43227.15220979578,0
Twitching motility,1,43126.89126302325,0
Twitching motility,1,43144.192935978994,0
Twitching motility,1,43067.86170976702,0
Twitching motility,1,43098.6016821987,0
Twitching motility,1,43212.78283483023,0
Twitching motility,1,43323.818411557004,0
Twitching motility,1,43190.25481898477,0
Twitching motility,1,43148.89453267073,0
Twitching motility,1,43283.05657659727,0
Twitching motility,1,43214.20713080326,0
Twitching motility,1,43163.811487841886,0
Twitching motility,1,43132.29904466681,0
Twitching motility,1,43210.76086165197,0
Twitching motility,1,43190.001019993564,0
Twitching motility,1,43120.89818566432,0
Twitching motility,1,43224.28903036425,0
Twitching motility,1,43076.037541661644,0
Twitching motility,1,43139.30143499258,0
Twitching motility,1,43232.19399615703,0
Twitching motility,1,43264.43994298298,0
Twitching motility,1,43329.425934713334,0
Twitching motility,1,43294.969058783725,0
Twitching motility,1,43168.751847030595,0
Twitching motility,1,43126.416606934974,0
Twitching motility,1,43256.77396773873,0
Twitching motility,1,43212.524615762755,0
Twitching motility,1,43249.00498324144,0
Twitching motility,1,43186.207736547105,0
Twitching motility,1,43175.981424268335,0
Twitching motility,1,43151.47329458594,0
Twitching motility,1,43410.86435430171,0
Twitching motility,1,43268.28409511922,0
Twitching motility,1,43244.85922435834,0
Twitching motility,1,43255.715407954296,0
Twitching motility,1,43205.489613485755,0
Twitching motility,1,43204.13767352025,0
Twitching motility,1,43221.56946290308,0
Twitching motility,1,43117.801877148915,0
Twitching motility,1,43171.4403425965,0
Twitching motility,1,43144.442428404,0
Twitching motility,1,43389.845637313556,0
Twitching motility,1,43144.842296797084,0
Twitching motility,1,43303.883432566654,0
Twitching motility,1,43320.40492584556,0
Twitching motility,1,43178.438970158575,0
Twitching motility,1,43107.82534950902,0
Twitching motility,1,43386.99974130653,0
Twitching motility,1,43291.12466738373,0
Twitching motility,1,43355.05282728793,0
Twitching motility,1,43083.69442750793,0
Twitching motility,1,43271.33479450364,0
Twitching motility,1,43336.33674360602,0
Twitching motility,1,43199.58583150292,0
Twitching motility,1,43251.544222848956,0
Twitching motility,1,43161.36532229744,0
Twitching motility,1,43283.238644411555,0
Twitching motility,1,43367.96591157769,0
Twitching motility,1,43395.452605139464,0
Twitching motility,1,43151.94820281374,0
Twitching motility,1,42979.05586366728,0
Twitching motility,1,43160.795445366064,0
Twitching motility,1,43178.831478929846,0
Twitching motility,1,43225.53699647542,0
Twitching motility,1,43302.4515865962,0
Twitching motility,1,43141.78959623864,0
Twitching motility,1,43175.04315214697,0
Twitching motility,1,43187.88521970878,0
Twitching motility,1,43236.19105057488,0
Twitching motility,1,43050.24290434108,0
Twitching motility,1,43194.41309965565,0
Twitching motility,1,43323.5767337766,0
Twitching motility,1,43094.28259818186,0
Twitching motility,1,43174.45324961981,0
Twitching motility,1,43278.88375812117,0
Twitching motility,1,43312.04189034342,0
Twitching motility,1,43217.485936578596,0
